source;source_entry;date_day;date_month;date_year;actor_id;actor_first_name;actor_surname;status;phase;role
BRGA818;00001695A;;;1695;5335;Quireyn;Van Nuvel;dean;start;painter
BRGA818;00001697;;;1697;5335;Quireyn;Van Nuvel;dean;start;painter
BRGA818;1771680;17;7;1680;5335;Quireyn;Van Nuvel;master;start;painter
BRGA818;00001694B;;;1694;5529;Hendrick;Cortois;master;start;goldsmith
BRGA818;00001696A;;;1696;5529;Hendrick;Cortois;dean;start;goldsmith
BRGA818;1521682C;15;2;1682;5529;Hendrick;Cortois;apprentice;start;goldsmith
BRGA818;00001694D;;;1694;5734;Carel;Van Geel;master;start;painter
BRGA818;00001694E;;;1694;5735;Peter Joseph;Le Fils;master;start;painter
BRGA818;00001694G;;;1694;5745;Jan;Vaele;apprentice;start;painter
BRGA818;00001698G;;;1698;5745;Jan;Vaele;apprentice;start;painter
BRGA818;00001694G;;;1694;150;Victor;Janssens;tutor;start;painter
BRGA818;00001698G;;;1698;150;Victor;Janssens;tutor;start;painter
BRGA818;00001699A;;;1699;150;Victor;Janssens;dean;start;painter
BRGA818;291675;2;9;1675;150;Victor;Janssens;apprentice;start;painter
BRGA818;1281689;12;8;1689;150;Victor;Janssens;master;start;painter
BRGA818;00001695A;;;1695;5533;Jan Baptist;Maeseler;dean;start;goldsmith
BRGA818;00001695C;;;1695;5533;Jan Baptist;Maeseler;master;start;goldsmith
BRGA818;00001700A;;;1700;5533;Jan Baptist;Maeseler;dean;start;goldsmith
BRGA818;00001701A;;;1701;5533;Jan Baptist;Maeseler;dean;start;goldsmith
BRGA818;1101681;1;10;1681;5533;Jan Baptist;Maeseler;apprentice;start;goldsmith
BRGA818;00001695B;;;1695;5753;Hubert;Cosyn;master;start;glazier
BRGA818;00001695E;;;1695;6963;Reynier;Ringheler;master;start;glazier
BRGA818;00001695F;;;1695;3645;Antoon;Van Waeyenbergh;master;start;glazier
BRGA818;00001695G;;;1695;5759;Hieronymus;Breughel;master;start;painter
BRGA818;00001695I;;;1695;5766;Johannes Joseph;Rottenburch;apprentice;start;painter
BRGA818;00001696A;;;1696;5696;Bartholomeus Jacobus;Van der Hecht;dean;start;glazier
BRGA818;00001702J;;;1702;5696;Bartholomeus Jacobus;Van der Hecht;tutor;start;glazier
BRGA818;18101690;18;10;1690;5696;Bartholomeus Jacobus;Van der Hecht;master;start;glazier
BRGA818;00001696C;;;1696;5715;Adriaen;De Caron;master;start;painter
BRGA818;00001699L;;;1699;5715;Adriaen;De Caron;tutor;start;painter
BRGA818;00001704D;;;1704;5715;Adriaen;De Caron;tutor;start;painter
BRGA818;2461692A;24;6;1692;5715;Adriaen;De Caron;apprentice;start;painter
BRGA818;00001696F;;;1696;5427;Philips;Mille;master;start;goldsmith
BRGA818;00001702A;;;1702;5427;Philips;Mille;dean;start;goldsmith
BRGA818;00001703A;;;1703;5427;Philips;Mille;dean;start;goldsmith
BRGA818;331675;3;3;1675;5427;Philips;Mille;apprentice;start;goldsmith
BRGA818;00001696G;;;1696;5771;Adriaen;De Bie;non-sworn in master;start;painter
BRGA818;00001696H;;;1696;5772;Ignatius;De Bie;non-sworn in master;start;painter
BRGA818;00001696I;;;1696;7009;Michiel;Van Bronckhorst;master;start;glazier
BRGA818;00001696J;;;1696;5775;Francois;Tilborgh;master;start;glazier
BRGA818;00001699M;;;1699;5775;Francois;Tilborgh;tutor;start;glazier
BRGA818;00001698B;;;1698;5778;Jan;Van den Bock;master;start;glazier
BRGA818;00001698C;;;1698;5781;Hendrick;Van Brouckhorst;master;start;glazier
BRGA818;00001698F;;;1698;5781;Hendrick;Van Brouckhorst;tutor;start;glazier
BRGA818;00001700A;;;1700;5781;Hendrick;Van Brouckhorst;dean;start;glazier
BRGA818;00001701A;;;1701;5781;Hendrick;Van Brouckhorst;dean;start;glazier
BRGA818;00001698D;;;1698;5782;Florentin;Serhuyghens;apprentice;start;glazier
BRGA818;00001698E;;;1698;5783;Jan;Van den Bosch;apprentice;start;glazier
BRGA818;00001698F;;;1698;5785;Peter;Biddigir;apprentice;start;glazier
BRGA818;00001698I;;;1698;5718;Francois;De Bargas;dean;start;painter
BRGA818;00001702A;;;1702;5718;Francois;De Bargas;dean;start;painter
BRGA818;00001703A;;;1703;5718;Francois;De Bargas;dean;start;painter
BRGA818;8101692;8;10;1692;5718;Francois;De Bargas;master;start;painter
BRGA818;00001698I;;;1698;5514;Jan Baptist;Noldens;dean;start;glazier
BRGA818;1591667;15;9;1667;5514;Jan Baptist;Noldens;apprentice;start;glazier
BRGA818;3151677;31;5;1677;5514;Jan Baptist;Noldens;master;start;glazier
BRGA818;00001698J;;;1698;134;Augustyn;Coppens;master;start;painter
BRGA818;00001698K;;;1698;5789;Peter;Bettens;master;start;painter
BRGA818;00001698L;;;1698;5790;Theobald;Michau;non-sworn in master;start;painter
BRGA818;00001699K;;;1699;5790;Theobald;Michau;non-sworn in master;start;painter
BRGA818;1661686;16;6;1686;5790;Theobald;Michau;apprentice;start;painter
BRGA818;00001698N;;;1698;5793;Peter;Le Bron;non-sworn in master;start;painter
BRGA818;00001698O;;;1698;5794;Francois;Van Bremt;non-sworn in master;start;painter
BRGA818;00001698P;;;1698;5795;Francois;Boelie;non-sworn in master;start;painter
BRGA818;00001698Q;;;1698;5796;;Roemart;non-sworn in master;start;painter
BRGA818;00001698S;;;1698;5798;Jan;Foarge;non-sworn in master;start;painter
BRGA818;00001698T;;;1698;3033;Jan;Van Daele;tutor;start;painter
BRGA818;00001700A;;;1700;3033;Jan;Van Daele;dean;start;painter
BRGA818;00001701A;;;1701;3033;Jan;Van Daele;dean;start;painter
BRGA818;371645;3;7;1645;3033;Jan;Van Daele;apprentice;start;painter
BRGA818;1271686;12;7;1686;3033;Jan;Van Daele;tutor;start;painter
BRGA818;2461658I;24;6;1658;3033;Jan;Van Daele;master;start;painter
BRGA818;2461692A;24;6;1692;3033;Jan;Van Daele;tutor;start;painter
BRGA818;2471692;24;7;1692;3033;Jan;Van Daele;tutor;start;painter
BRGA818;2561682B;25;6;1682;3033;Jan;Van Daele;tutor;start;painter
BRGA818;00001699B;;;1699;5803;Francois;De Nef;non-sworn in master;start;painter
BRGA818;00001699C;;;1699;5904;Carel Judocus;Raes;master's son;start;goldsmith
BRGA818;00001704A;;;1704;5904;Carel Judocus;Raes;dean;start;goldsmith
BRGA818;00001705A;;;1705;5904;Carel Judocus;Raes;dean;start;goldsmith
BRGA818;00001705C;;;1705;5904;Carel Judocus;Raes;tutor;start;goldsmith
BRGA818;00001706A;;;1706;5904;Carel Judocus;Raes;dean;start;goldsmith
BRGA818;00001699D;;;1699;5716;Michiel;Van Cutsem;master;start;painter
BRGA818;00001701I;;;1701;5716;Michiel;Van Cutsem;tutor;start;painter
BRGA818;00001705D;;;1705;5716;Michiel;Van Cutsem;tutor;start;painter
BRGA818;2461692B;24;6;1692;5716;Michiel;Van Cutsem;apprentice;start;painter
BRGA818;00001699E;;;1699;5806;Paulus;Breughel;master;start;painter
BRGA818;00001699F;;;1699;5808;Jacob;Van der Bought;master;start;painter
BRGA818;00001699G;;;1699;5809;Antoon Wenceslas;Raymon;non-sworn in master;start;painter
BRGA818;00001699H;;;1699;5811;Jacob;Happrons;master;start;painter
BRGA818;00001699I;;;1699;5812;Hendrick;Van den Houten;master;start;painter
BRGA818;00001704A;;;1704;5812;Hendrick;Van den Houten;dean;start;painter
BRGA818;00001705A;;;1705;5812;Hendrick;Van den Houten;dean;start;painter
BRGA818;00001706A;;;1706;5812;Hendrick;Van den Houten;dean;start;painter
BRGA818;00001699J;;;1699;137;Ignatius;De Hondt;non-sworn in master;start;painter
BRGA818;00001700B;;;1700;5670;Gillis;Bouvin;master;start;glazier
BRGA818;12101689;12;10;1689;5670;Gillis;Bouvin;apprentice;start;glazier
BRGA818;00001700C;;;1700;5826;Jacob;Van der Heyden;master;start;painter
BRGA818;00001700D;;;1700;5827;Francois;Van Schoor;master;start;painter
BRGA818;00001700E;;;1700;5828;Andries;Van der Elst;master;start;painter
BRGA818;00001700F;;;1700;5829;Francois;Jacqmin;non-sworn in master;start;painter
BRGA818;00001700G;;;1700;5830;Jan Baptist;Morels;non-sworn in master;start;painter
BRGA818;00001701B;;;1701;5834;Adam;Van Divoer;master;start;painter
BRGA818;00001701C;;;1701;5837;David;De Coninck;non-sworn in master;start;painter
BRGA818;00001701D;;;1701;5838;Jan Carel;Van Dynen;non-sworn in master;start;painter
BRGA818;00001701E;;;1701;5839;;Van der Cappen;non-sworn in master;start;painter
BRGA818;00001701F;;;1701;5840;Peter;Janssens;non-sworn in master;start;painter
BRGA818;00001701G;;;1701;5816;Lucas;Stock;apprentice;start;painter
BRGA818;00001701G;;;1701;5346;Judocus;Lamberto;tutor;start;painter
BRGA818;1121680;11;2;1680;5346;Judocus;Lamberto;master;start;painter
BRGA818;2311694;23;1;1694;5346;Judocus;Lamberto;tutor;start;painter
BRGA818;2311694;23;1;1694;5346;Judocus;Lamberto;master;;painter
BRGA818;24101670;24;10;1670;5346;Judocus;Lamberto;apprentice;start;painter
BRGA818;00001701H;;;1701;5841;Francois;De Schyn;apprentice;start;glazier
BRGA818;00001701I;;;1701;5842;Carel;De Wit;apprentice;start;gilder
BRGA818;00001701J;;;1701;5846;;Hermans;apprentice;start;glazier
BRGA818;00001701J;;;1701;5566;Jan Baptist;Van den Broeck;tutor;start;glazier
BRGA818;26101665;26;10;1665;5566;Jan Baptist;Van den Broeck;master;start;glazier
BRGA818;00001701K;;;1701;5850;;Snaghels;apprentice;start;painter
BRGA818;00001702A;;;1702;5472;Ludovicus;Schoreels;dean;start;glazier
BRGA818;00001702I;;;1702;5472;Ludovicus;Schoreels;tutor;start;glazier
BRGA818;00001703A;;;1703;5472;Ludovicus;Schoreels;dean;start;glazier
BRGA818;841672;8;4;1672;5472;Ludovicus;Schoreels;master's son;start;glazier
BRGA818;00001702A;;;1702;5676;Hendrick;Heretibaudt;dean;start;painter
BRGA818;371690B;3;7;1690;5676;Hendrick;Heretibaudt;master;start;painter
BRGA818;00001702B;;;1702;5855;Willem;Ringheler;master;start;glazier
BRGA818;00001702C;;;1702;5857;;Crick;master;start;glazier
BRGA818;00001702D;;;1702;5860;Herman;Pilemans;non-sworn in master;start;painter
BRGA818;00001702E;;;1702;5861;Joos;Verhasselt;master;start;glazier
BRGA818;00001702F;;;1702;5862;Francois;Quebout;non-sworn in master;start;painter
BRGA818;00001702G;;;1702;5863;;Van der Marcken;non-sworn in master;start;painter
BRGA818;00001702H;;;1702;5865;Elisabeth;Celdrin;non-sworn in master;start;painter
BRGA818;00001702H;;;1702;5866;Catharina;Van Stichel;non-sworn in master;start;painter
BRGA818;00001703B;;;1703;5870;Albert;De Backer;master;start;glazier
BRGA818;00001703C;;;1703;5871;Antoon;Barbiers;non-sworn in master;start;painter
BRGA818;00001703D;;;1703;5872;;Reysbracht;non-sworn in master;start;painter
BRGA818;00001704D;;;1704;5901;Gerard;Bauwens;apprentice;start;gilder
BRGA818;00001705B;;;1705;5905;Carel;Jacobs;master;start;painter
BRGA818;00001705C;;;1705;5906;Simon;De Heucht;apprentice;start;goldsmith
BRGA818;00001705D;;;1705;5908;Jan;Van der Belen;apprentice;start;gilder
BRGA818;00001705E;;;1705;5895;;Verheul;non-sworn in master;start;painter
BRGA818;00001705F;;;1705;5899;Joseph;Laboureur;master;start;painter
BRGA818;511691;5;1;1691;5899;Joseph;Laboureur;apprentice;start;painter
BRGA818;00001706B;;;1706;5909;Johannes;Der Coor;master;start;glazier
BRGA818;00001706C;;;1706;5910;Jacques;Moreau;master;start;glazier
BRGA818;00001706D;;;1706;5911;Daniel Louis;Planchon;master;start;painter
BRGA818;nan11681;;1;1681;5536;Jan;Van den Molen;apprentice;start;goldsmith
BRGA818;nan41688;;4;1688;5642;Jan Baptist;Gordyn;master;start;glazier
BRGA818;nan61602;;6;1602;6952;Americus;De Vreese;apprentice;start;painter
BRGA818;15121613;15;12;1613;6952;Americus;De Vreese;master;start;painter
BRGA818;15121613;15;12;1613;6952;Americus;De Vreese;apprentice;former;painter
BRGA818;nan61609;;6;1609;6464;Joos;Rintvelt;apprentice;start;goldsmith
BRGA818;nan71615;;7;1615;6473;Jacques;Van Worms;tutor;start;painter
BRGA818;621610A;6;2;1610;6473;Jacques;Van Worms;master's son;start;painter
BRGA818;11101640;11;10;1640;6473;Jacques;Van Worms;tutor;former;painter
BRGA818;1251610;12;5;1610;6473;Jacques;Van Worms;tutor;start;painter
BRGA818;1261631;12;6;1631;6473;Jacques;Van Worms;tutor;start;painter
BRGA818;2591629;25;9;1629;6473;Jacques;Van Worms;tutor;start;painter
BRGA818;nan71654;;7;1654;3244;Gaspar;Van den Bemde;master;start;painter
BRGA818;nan101664;;10;1664;5519;Jan;Volsom;master;start;painter
BRGA818;22101666;22;10;1666;5519;Jan;Volsom;tutor;start;painter
BRGA818;nan111607;;11;1607;6298;Dornaert;Ringheler;master;start;glazier
BRGA818;111639A;1;1;1639;2801;Wolfaert;Wiedemans;master;start;goldsmith
BRGA818;3111643A;3;11;1643;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;751640A;7;5;1640;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;761661;7;6;1661;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;1281661C;12;8;1661;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;2461654J;24;6;1654;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;2461657B;24;6;1657;2801;Wolfaert;Wiedemans;tutor;start;goldsmith
BRGA818;121614;1;2;1614;6360;Philips;De Backer;master;start;painter
BRGA818;121614;1;2;1614;6360;Philips;De Backer;apprentice;former;painter
BRGA818;1261608B;12;6;1608;6360;Philips;De Backer;apprentice;start;painter
BRGA818;131651A;1;3;1651;3082;Cornelis;Gillis;master;;glazier
BRGA818;131651B;1;3;1651;3082;Cornelis;Gillis;master;;glazier
BRGA818;161613B;1;6;1613;3082;Cornelis;Gillis;tutor;start;glazier
BRGA818;651603B;6;5;1603;3082;Cornelis;Gillis;apprentice;start;glazier
BRGA818;1021608;10;2;1608;3082;Cornelis;Gillis;master;start;glazier
BRGA818;1061609C;10;6;1609;3082;Cornelis;Gillis;tutor;start;glazier
BRGA818;1521642;15;2;1642;3082;Cornelis;Gillis;master;;glazier
BRGA818;2861628;28;6;1628;3082;Cornelis;Gillis;tutor;start;glazier
BRGA818;3081623;30;8;1623;3082;Cornelis;Gillis;tutor;former;glazier
BRGA818;131657;1;3;1657;3501;Willem;Lambillot;master;start;painter
BRGA818;131664;1;3;1664;5590;Jacques;Van den Porten;apprentice;start;painter
BRGA818;131664;1;3;1664;5591;Michiel;De Prins;tutor;start;painter
BRGA818;2051663A;20;5;1663;5591;Michiel;De Prins;master's son;start;painter
BRGA818;141664;1;4;1664;5588;Jan;Raes;master;start;goldsmith
BRGA818;2461657E;24;6;1657;5588;Jan;Raes;apprentice;start;goldsmith
BRGA818;161613A;1;6;1613;6873;Peter;Hals;apprentice;start;painter
BRGA818;161617;1;6;1617;6730;Jan;De Raet;master;start;glazier
BRGA818;161617;1;6;1617;6730;Jan;De Raet;apprentice;former;glazier
BRGA818;961612;9;6;1612;6730;Jan;De Raet;apprentice;start;glazier
BRGA818;161617;1;6;1617;6087;Jacques;Roddaert;tutor;former;glazier
BRGA818;651603B;6;5;1603;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;961612;9;6;1612;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;1021608;10;2;1608;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;1281609;12;8;1609;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;1411617;14;1;1617;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;15101605;15;10;1605;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;22111612;22;11;1612;6087;Jacques;Roddaert;tutor;former;glazier
BRGA818;2421622C;24;2;1622;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;2541629;25;4;1629;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;27121613;27;12;1613;6087;Jacques;Roddaert;tutor;start;glazier
BRGA818;161676;1;6;1676;3766;Gillis;Van Auwerkerck;master;start;painter
BRGA818;2461660E;24;6;1660;3766;Gillis;Van Auwerkerck;apprentice;start;painter
BRGA818;171621;1;7;1621;6414;Willem;Van der Elst;apprentice;start;glazier
BRGA818;1661626;16;6;1626;6414;Willem;Van der Elst;master;start;glazier
BRGA818;1661626;16;6;1626;6414;Willem;Van der Elst;apprentice;former;glazier
BRGA818;171621;1;7;1621;6349;David;Ringheler;tutor;start;glazier
BRGA818;12121612;12;12;1612;6349;David;Ringheler;tutor;start;glazier
BRGA818;1661626;16;6;1626;6349;David;Ringheler;tutor;former;glazier
BRGA818;1721623B;17;2;1623;6349;David;Ringheler;master;;glazier
BRGA818;17111627;17;11;1627;6349;David;Ringheler;master;;glazier
BRGA818;1911617;19;1;1617;6349;David;Ringheler;tutor;start;glazier
BRGA818;171643;1;7;1643;2964;Cornelis;Van Empel;apprentice;start;painter
BRGA818;13101662;13;10;1662;2964;Cornelis;Van Empel;apprentice;former;painter
BRGA818;13101662;13;10;1662;2964;Cornelis;Van Empel;non-sworn in master;start;painter
BRGA818;171643;1;7;1643;509;Jacques;Artois;tutor;start;painter
BRGA818;351634;3;5;1634;509;Jacques;Artois;master;start;painter
BRGA818;351634;3;5;1634;509;Jacques;Artois;apprentice;former;painter
BRGA818;1011625;10;1;1625;509;Jacques;Artois;apprentice;start;painter
BRGA818;11111640B;11;11;1640;509;Jacques;Artois;tutor;former;painter
BRGA818;1281653B;12;8;1653;509;Jacques;Artois;tutor;start;painter
BRGA818;13101662;13;10;1662;509;Jacques;Artois;tutor;former;painter
BRGA818;1431646;14;3;1646;509;Jacques;Artois;tutor;start;painter
BRGA818;1961645A;19;6;1645;509;Jacques;Artois;tutor;start;painter
BRGA818;2461654L;24;6;1654;509;Jacques;Artois;tutor;start;painter
BRGA818;28101639A;28;10;1639;509;Jacques;Artois;tutor;start;painter
BRGA818;191662;1;9;1662;5652;Jan;Cortvrindt;master;start;gilder
BRGA818;191662;1;9;1662;5652;Jan;Cortvrindt;apprentice;former;gilder
BRGA818;191662;1;9;1662;3041;Carel Alexander;Van Geel;tutor;former;gilder
BRGA818;1261645C;12;6;1645;3041;Carel Alexander;Van Geel;master;start;gilder
BRGA818;1571652;15;7;1652;3041;Carel Alexander;Van Geel;tutor;start;gilder
BRGA818;2461660L;24;6;1660;3041;Carel Alexander;Van Geel;tutor;start;gilder
BRGA818;30101635;30;10;1635;3041;Carel Alexander;Van Geel;apprentice;start;gilder
BRGA818;191678;1;9;1678;5378;Jan Francois;Coppens;master's son;start;painter
BRGA818;1101609;1;10;1609;6636;Brixius;Van der Elst;apprentice;start;painter
BRGA818;2511614;25;1;1614;6636;Brixius;Van der Elst;master;start;painter
BRGA818;2511614;25;1;1614;6636;Brixius;Van der Elst;apprentice;former;painter
BRGA818;1101609;1;10;1609;6637;Jan;Collaert;tutor;start;painter
BRGA818;2021613;20;2;1613;6637;Jan;Collaert;tutor;start;painter
BRGA818;2511614;25;1;1614;6637;Jan;Collaert;tutor;former;painter
BRGA818;1101611;1;10;1611;6372;Hans;Van den Eynde;master;start;painter
BRGA818;6101621;6;10;1621;6372;Hans;Van den Eynde;tutor;start;painter
BRGA818;1381608A;13;8;1608;6372;Hans;Van den Eynde;apprentice;start;painter
BRGA818;31101626;31;10;1626;6372;Hans;Van den Eynde;tutor;start;painter
BRGA818;1101615;1;10;1615;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;781613A;7;8;1613;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;1011614;10;1;1614;6042;Hendrick;De Vries;tutor;former;painter
BRGA818;10101609;10;10;1609;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;14111610;14;11;1610;6042;Hendrick;De Vries;tutor;former;painter
BRGA818;1511616;15;1;1616;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;1521608;15;2;1608;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;1531614B;15;3;1614;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;2061620B;20;6;1620;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;2241621;22;4;1621;6042;Hendrick;De Vries;tutor;former;painter
BRGA818;2581602;25;8;1602;6042;Hendrick;De Vries;master;start;painter
BRGA818;2781610;27;8;1610;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;2841606;28;4;1606;6042;Hendrick;De Vries;tutor;start;painter
BRGA818;1101666;1;10;1666;5528;Peter;De Maylder;apprentice;start;goldsmith
BRGA818;1101669;1;10;1669;5499;Cornelis;Gillis;master;start;glazier
BRGA818;1371682;13;7;1682;5499;Cornelis;Gillis;tutor;start;glazier
BRGA818;1101680;1;10;1680;5342;Jan;Van den Bemde;apprentice;start;goldsmith
BRGA818;211663;2;1;1663;5601;Jan;De Prins;apprentice;start;glazier
BRGA818;251682;2;5;1682;5543;Jacob;Van Waeyenbergh;apprentice;start;painter
BRGA818;261625;2;6;1625;2969;Jacob;Van Grimberghen;master;start;goldsmith
BRGA818;261625;2;6;1625;2969;Jacob;Van Grimberghen;apprentice;former;goldsmith
BRGA818;871643B;8;7;1643;2969;Jacob;Van Grimberghen;tutor;start;goldsmith
BRGA818;13121634B;13;12;1634;2969;Jacob;Van Grimberghen;tutor;start;goldsmith
BRGA818;22111631;22;11;1631;2969;Jacob;Van Grimberghen;tutor;start;goldsmith
BRGA818;3151617A;31;5;1617;2969;Jacob;Van Grimberghen;apprentice;start;goldsmith
BRGA818;261662;2;6;1662;3168;Gillis;Donckerwolck;master;start;painter
BRGA818;2511652;25;1;1652;3168;Gillis;Donckerwolck;apprentice;start;painter
BRGA818;261676;2;6;1676;5393;Simon;Bijean;apprentice;start;painter
BRGA818;261690;2;6;1690;5567;Jan;Marines;master;start;painter
BRGA818;871665;8;7;1665;5567;Jan;Marines;apprentice;start;painter
BRGA818;271677;2;7;1677;575;Louis;Van Schoor;tutor;start;painter
BRGA818;1121678;11;2;1678;575;Louis;Van Schoor;master;start;painter
BRGA818;271677;2;7;1677;5382;Carel;Lottemberg;apprentice;start;painter
BRGA818;1061676A;10;6;1676;5382;Carel;Lottemberg;apprentice;start;painter
BRGA818;291675;2;9;1675;3118;Lanceloot;Volders;tutor;start;painter
BRGA818;621663;6;2;1663;3118;Lanceloot;Volders;tutor;start;painter
BRGA818;841650;8;4;1650;3118;Lanceloot;Volders;apprentice;start;painter
BRGA818;1681676;16;8;1676;3118;Lanceloot;Volders;tutor;start;painter
BRGA818;2291677;22;9;1677;3118;Lanceloot;Volders;tutor;start;painter
BRGA818;2461657K;24;6;1657;3118;Lanceloot;Volders;master;start;painter
BRGA818;2461657K;24;6;1657;3118;Lanceloot;Volders;apprentice;former;painter
BRGA818;2111693;2;11;1693;5729;Egidius;Basavechia;master;start;painter
BRGA818;321629A;3;2;1629;6295;Peter;Soetemans;apprentice;start;painter
BRGA818;321629A;3;2;1629;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;931627;9;3;1627;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;1141623;11;4;1623;6062;Lanceloot;Lefebure;tutor;former;painter
BRGA818;12101620;12;10;1620;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;1341609;13;4;1609;6062;Lanceloot;Lefebure;master;start;painter
BRGA818;1351633;13;5;1633;6062;Lanceloot;Lefebure;tutor;former;painter
BRGA818;15101615;15;10;1615;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;20101609;20;10;1609;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;2331622;23;3;1622;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;24111623B;24;11;1623;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;27121611;27;12;1611;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;28101639B;28;10;1639;6062;Lanceloot;Lefebure;tutor;start;painter
BRGA818;321629B;3;2;1629;6297;Herman;Bruyens;master;start;glazier
BRGA818;331657;3;3;1657;2872;Francois;Van Froonhoven;master;start;painter
BRGA818;871640A;8;7;1640;2872;Francois;Van Froonhoven;apprentice;start;painter
BRGA818;341607;3;4;1607;6224;Jacob;De Vries;master;start;glass painter
BRGA818;991609;9;9;1609;6224;Jacob;De Vries;tutor;start;glass painter
BRGA818;991619A;9;9;1619;6224;Jacob;De Vries;tutor;start;glass painter
BRGA818;19111612;19;11;1612;6224;Jacob;De Vries;tutor;start;glass painter
BRGA818;351634;3;5;1634;5932;Jan;Mertens;tutor;former;painter
BRGA818;1011625;10;1;1625;5932;Jan;Mertens;tutor;start;painter
BRGA818;1191599C;11;9;1599;5932;Jan;Mertens;master's son;start;painter
BRGA818;15121607;15;12;1607;5932;Jan;Mertens;tutor;start;painter
BRGA818;16101614;16;10;1614;5932;Jan;Mertens;tutor;start;painter
BRGA818;351675;3;5;1675;5425;Joos;Hermans;apprentice;start;glazier
BRGA818;351675;3;5;1675;5426;Peter;De Rauw;tutor;start;glazier
BRGA818;4111669;4;11;1669;5426;Peter;De Rauw;master;start;glazier
BRGA818;4111669;4;11;1669;5426;Peter;De Rauw;apprentice;former;glazier
BRGA818;2461659A;24;6;1659;5426;Peter;De Rauw;apprentice;start;glazier
BRGA818;361617;3;6;1617;6720;Bernard;Dierdone;tutor;start;painter
BRGA818;3111614;3;11;1614;6720;Bernard;Dierdone;tutor;start;painter
BRGA818;851607A;8;5;1607;6720;Bernard;Dierdone;apprentice;start;painter
BRGA818;23101614;23;10;1614;6720;Bernard;Dierdone;master;start;painter
BRGA818;371629;3;7;1629;6257;Jan;De Smedt;apprentice;start;painter
BRGA818;371641;3;7;1641;2924;Francois;De Bacquelerot;apprentice;start;painter
BRGA818;3101661;3;10;1661;3050;Adam Francois;Van der Meulen;tutor;start;painter
BRGA818;531651F;5;3;1651;3050;Adam Francois;Van der Meulen;master;start;painter
BRGA818;531651F;5;3;1651;3050;Adam Francois;Van der Meulen;apprentice;former;painter
BRGA818;1581653A;15;8;1653;3050;Adam Francois;Van der Meulen;tutor;start;painter
BRGA818;1851646A;18;5;1646;3050;Adam Francois;Van der Meulen;apprentice;start;painter
BRGA818;3101663;3;10;1663;5643;Engel;Godtsvriendt;master's son;start;glazier
BRGA818;3111607A;3;11;1607;6294;Gaspar;De Craeyer;master;;painter
BRGA818;3111643A;3;11;1643;2982;Willem;Marquaet;apprentice;start;goldsmith
BRGA818;3111643B;3;11;1643;2984;Jannes;Van der Put;apprentice;start;glazier
BRGA818;3111666;3;11;1666;5443;Jan;Kelders;apprentice;start;glazier
BRGA818;19111673;19;11;1673;5443;Jan;Kelders;master;start;glazier
BRGA818;3111668;3;11;1668;5765;Jan;Goddyn;apprentice;start;glazier
BRGA818;3111668;3;11;1668;3156;Willem;Lenaerts;tutor;start;glazier
BRGA818;17121651B;17;12;1651;3156;Willem;Lenaerts;master;start;glazier
BRGA818;2371663;23;7;1663;3156;Willem;Lenaerts;tutor;start;glazier
BRGA818;2891651;28;9;1651;3156;Willem;Lenaerts;apprentice;start;glazier
BRGA818;411612;4;1;1612;6417;Francois;De Backer;tutor;start;painter
BRGA818;20121608;20;12;1608;6417;Francois;De Backer;tutor;start;painter
BRGA818;26111613B;26;11;1613;6417;Francois;De Backer;tutor;former;painter
BRGA818;28111606A;28;11;1606;6417;Francois;De Backer;tutor;start;painter
BRGA818;411624;4;1;1624;6516;Joris;Donckerwolck;tutor;former;painter
BRGA818;551620;5;5;1620;6516;Joris;Donckerwolck;tutor;former;painter
BRGA818;1411612;14;1;1612;6516;Joris;Donckerwolck;tutor;start;painter
